fre1_num4,call_fre1,fre2_num4,call_fre2,fre3_num4,call_fre3,fre4_num4,call_fre4,fre5_num4,call_fre5,lacfre1_num4,lac_fre1,lacfre2_num4,lac_fre2,lacfre3_num4,lac_fre3,cefre1_num4,cellid_fre1,cefre2_num4,cellid_fre2,cefre3_num4,cellid_fre3,T1_fre,T2_fre,T3_fre,T4_fre,T5_fre,T6_fre,early_fre,late_fre,mid_term_fre,opp_attr_code_ur,roam_code_ur,single_num,call_type1,call_type2,dur_type120<x<=150,dur_type150<x<=180,dur_type180<x<=210,dur_type210<x<=240,dur_type240<x<=270,dur_type30<x<=60,dur_type60<x<=90,dur_type90<x<=120,dur_typex<=30,dur_typex>270,longdis_type0,longdis_type2,longdis_type3,longdis_type4,longdis_type5,opp_operator0,opp_operator1,opp_operator2,opp_operator3,opp_operator4,roam_type0,roam_type1,roam_type4,roam_type5
2294,80,5524,49,9692,46,3376,39,5408,35,7562,1224,7506,51,7330,37,6332,922,8775,65,8804,58,0,83,588,1132,1322,1329,599,594,136,0.02276176,0,1329,0.408577878,0.591422122,0.006019564,0.003762227,0.004514673,0.001504891,0.000752445,0.192626035,0.042136945,0.015048909,0.729872084,0.003762227,0.984198646,0.009781791,0.006019564,0,0,0,0.334085779,0.241534989,0.424379233,0,1,0,0,0
5850,28,8547,20,221,19,1099,17,568,15,7332,130,7324,67,7334,1,1596,36,4042,20,1532,14,0,10,44,110,174,202,96,51,55,0.005050505,0.004975124,202,0.430693069,0.569306931,0.044554455,0.044554455,0.01980198,0.01980198,0.034653465,0.227722772,0.099009901,0.103960396,0.257425743,0.148514851,1,0,0,0,0,0,0.237623762,0.079207921,0.683168317,0,1,0,0,0
288,11,5935,10,2924,9,5306,5,2055,4,7562,27,1618,26,1674,7,8850,16,8775,10,8774,10,0,2,21,43,59,62,13,24,25,0.066666667,0.442622951,62,0.177419355,0.822580645,0.129032258,0.048387097,0.048387097,0.080645161,0.016129032,0.193548387,0.161290323,0.064516129,0.177419355,0.080645161,1,0,0,0,0,0,0.112903226,0.596774194,0.290322581,0,1,0,0,0
2207,25,4777,12,8489,9,2938,7,1087,6,7378,42,7324,32,7556,10,4258,14,751,11,9046,9,0,16,51,79,90,91,21,26,44,0.034090909,0,91,0.483516484,0.516483516,0.043956044,0.010989011,0.065934066,0.021978022,0.010989011,0.186813187,0.10989011,0.098901099,0.417582418,0.032967033,0.967032967,0.010989011,0.021978022,0,0,0,0.142857143,0.164835165,0.692307692,0,0.989010989,0.010989011,0,0
2056,13,7085,12,1737,10,1384,6,9865,5,7324,79,7332,58,7328,7,9997,30,1964,22,2598,18,9,18,49,97,157,164,63,80,21,0.303225806,0.09202454,164,0.530487805,0.469512195,0.036585366,0.036585366,0.042682927,0.012195122,0.012195122,0.262195122,0.158536585,0.085365854,0.329268293,0.024390244,1,0,0,0,0,0,0.262195122,0.475609756,0.243902439,0.018292683,1,0,0,0
559,12,7122,7,6274,3,1664,2,9091,2,7332,22,5272,15,8768,1,4479,17,7128,7,7129,7,0,2,23,31,39,39,32,4,3,0.243243243,0.432432432,39,0.384615385,0.615384615,0.051282051,0.025641026,0,0,0,0.102564103,0.153846154,0.102564103,0.435897436,0.128205128,0.564102564,0,0.435897436,0,0,0,0.205128205,0.41025641,0.384615385,0,0.564102564,0.025641026,0.41025641,0
3620,55,5325,31,6541,13,3795,9,2834,7,7332,78,7324,70,7192,21,5318,46,8787,19,795,14,4,9,54,108,163,172,41,52,79,0,0.116959064,172,0.627906977,0.372093023,0.01744186,0.011627907,0,0,0.011627907,0.25,0.087209302,0.023255814,0.593023256,0.005813953,1,0,0,0,0,0,0.052325581,0.145348837,0.802325581,0,1,0,0,0
4074,64,878,23,6835,11,6725,10,3101,5,7324,84,7334,62,7458,7,6863,58,9810,52,5034,12,1,26,85,152,166,167,81,19,67,0.13125,0.085365854,167,0.598802395,0.401197605,0.017964072,0.011976048,0.011976048,0.011976048,0.005988024,0.25748503,0.101796407,0.05988024,0.497005988,0.023952096,0.874251497,0.077844311,0.047904192,0,0,0,0.461077844,0.107784431,0.431137725,0,0.97005988,0,0.02994012,0
2486,14,7000,10,9414,9,5577,6,6540,5,7330,44,6454,7,4962,2,4408,36,7262,5,4406,4,2,9,31,43,54,56,5,7,44,0.145454545,0.166666667,56,0.535714286,0.464285714,0.089285714,0,0.035714286,0.035714286,0.053571429,0.303571429,0.053571429,0.053571429,0.321428571,0.053571429,0.803571429,0.017857143,0.178571429,0,0,0,0.285714286,0.089285714,0.625,0,0.803571429,0.035714286,0.160714286,0
6209,17,2730,13,7710,11,7991,11,7703,7,7330,79,7504,13,0,0,6297,54,8923,17,4386,9,0,8,47,70,87,92,32,21,39,0.215909091,0,92,0.326086957,0.673913043,0.097826087,0.032608696,0.02173913,0.054347826,0.032608696,0.239130435,0.086956522,0.054347826,0.239130435,0.141304348,0.956521739,0,0.043478261,0,0,0,0.391304348,0.195652174,0.413043478,0,1,0,0,0
6913,49,605,40,1688,15,3718,11,5093,10,7332,259,7556,5,0,0,9914,214,3113,14,1966,10,34,82,152,195,262,264,106,89,69,0.023166023,0,264,0.477272727,0.522727273,0.015151515,0.011363636,0,0.003787879,0,0.257575758,0.075757576,0.022727273,0.602272727,0.011363636,0.988636364,0.007575758,0.003787879,0,0,0,0.162878788,0.238636364,0.598484848,0,1,0,0,0
2723,32,3062,11,6978,10,7512,9,396,8,7332,112,7334,26,7380,17,1899,16,3046,14,623,9,1,13,63,124,183,199,84,49,66,0.010309278,0.03030303,199,0.48241206,0.51758794,0.040201005,0.035175879,0.030150754,0.005025126,0,0.306532663,0.150753769,0.090452261,0.316582915,0.025125628,0.984924623,0.015075377,0,0,0,0,0.201005025,0.16080402,0.638190955,0,1,0,0,0
9768,41,5257,39,3364,39,6060,15,4838,14,9164,230,7556,11,9112,7,2326,204,1396,12,1274,9,2,35,128,193,241,251,141,55,55,0.138211382,0.032128514,251,0.410358566,0.589641434,0.051792829,0.015936255,0.019920319,0.003984064,0.011952191,0.270916335,0.151394422,0.083665339,0.346613546,0.043824701,0.884462151,0.111553785,0.003984064,0,0,0,0.25498008,0.302788845,0.442231076,0,0.96812749,0.03187251,0,0
8873,46,8799,34,8095,27,614,16,7856,14,7194,153,9438,101,7144,52,9427,56,1638,55,5440,47,4,26,145,225,322,359,163,88,108,0.326647564,0.338983051,359,0.401114206,0.598885794,0.044568245,0.030640669,0.027855153,0.008356546,0.005571031,0.233983287,0.116991643,0.072423398,0.38718663,0.072423398,0.64902507,0.278551532,0.072423398,0,0,0,0.203342618,0.075208914,0.721448468,0,0.657381616,0.339832869,0.002785515,0
1838,10,652,6,3018,5,9430,5,7074,5,7378,50,7332,7,7380,3,1035,36,3886,6,5483,3,0,7,33,49,60,63,14,13,36,0,0,63,0.285714286,0.714285714,0.015873016,0.015873016,0,0.015873016,0.015873016,0.396825397,0.158730159,0.047619048,0.333333333,0,1,0,0,0,0,0,0.079365079,0.174603175,0.746031746,0,1,0,0,0
6228,20,3590,11,6323,6,2399,5,5196,5,7332,40,7324,23,7334,7,2202,37,5671,5,3927,5,0,2,47,62,68,70,23,21,26,0,0,70,0.471428571,0.528571429,0.042857143,0.042857143,0.028571429,0.042857143,0.014285714,0.228571429,0.071428571,0.085714286,0.314285714,0.128571429,1,0,0,0,0,0,0.585714286,0.214285714,0.2,0,1,0,0,0
1432,9,3354,9,6292,7,2360,5,6433,4,7558,50,7556,22,7506,8,151,25,1288,12,5548,9,0,10,48,70,83,86,16,51,19,0.049382716,0.035714286,86,0.441860465,0.558139535,0.034883721,0.023255814,0,0.011627907,0.011627907,0.38372093,0.139534884,0.034883721,0.337209302,0.023255814,0.918604651,0.069767442,0.011627907,0,0,0,0.279069767,0.406976744,0.313953488,0,0.965116279,0.034883721,0,0
6481,23,84,20,906,19,1922,18,1075,7,7324,96,7334,44,7378,4,7522,39,3236,33,8757,33,0,18,68,88,145,153,47,61,45,0.046666667,0.013157895,153,0.509803922,0.490196078,0.032679739,0.026143791,0.032679739,0.006535948,0.006535948,0.287581699,0.117647059,0.032679739,0.379084967,0.078431373,0.980392157,0,0.019607843,0,0,0,0.633986928,0.104575163,0.235294118,0.026143791,1,0,0,0
6605,11,2472,8,904,7,8718,6,8729,6,7324,70,7332,53,7334,10,3236,30,822,16,9112,13,0,7,52,84,135,142,39,44,59,0.035971223,0,142,0.084507042,0.915492958,0.014084507,0.049295775,0.007042254,0.014084507,0.007042254,0.316901408,0.126760563,0.11971831,0.316901408,0.028169014,1,0,0,0,0,0,0.161971831,0.38028169,0.457746479,0,1,0,0,0
5666,13,5631,11,8026,9,3793,4,1547,4,7146,35,7324,22,0,0,8036,19,4563,9,2246,6,0,1,21,40,52,57,18,21,18,0,0.375,57,0.456140351,0.543859649,0,0.01754386,0.01754386,0,0,0.280701754,0.122807018,0,0.526315789,0.035087719,1,0,0,0,0,0,0.035087719,0.403508772,0.561403509,0,1,0,0,0
4795,29,3443,26,9284,25,186,18,598,13,7324,333,7334,66,7332,14,9300,120,3236,53,8433,17,4,22,166,268,420,434,205,97,132,0.002309469,0,434,0.394009217,0.605990783,0.052995392,0.023041475,0.011520737,0.011520737,0.006912442,0.251152074,0.126728111,0.096774194,0.396313364,0.023041475,0.997695853,0,0.002304147,0,0,0,0.15437788,0.214285714,0.631336406,0,1,0,0,0
3150,56,952,23,2492,2,1069,2,269,1,7324,59,7334,30,7558,2,2827,23,3236,13,5669,11,0,2,26,66,86,92,36,39,17,0,0,92,0.52173913,0.47826087,0,0.010869565,0,0.010869565,0.010869565,0.282608696,0.076086957,0.043478261,0.554347826,0.010869565,1,0,0,0,0,0,0.891304348,0.010869565,0.097826087,0,1,0,0,0
9118,29,6426,24,2582,18,1139,9,2524,8,7324,153,7334,14,7332,12,7523,65,8433,55,8432,7,1,11,97,144,174,181,79,40,62,0.062146893,0,181,0.320441989,0.679558011,0.027624309,0.016574586,0.011049724,0.011049724,0,0.309392265,0.077348066,0.049723757,0.464088398,0.033149171,0.994475138,0,0.005524862,0,0,0,0.425414365,0.187845304,0.386740331,0,1,0,0,0
3878,11,5919,10,3846,9,7748,9,7463,5,7562,84,7556,18,7554,2,2851,69,4001,15,9974,3,0,1,61,82,102,104,35,36,33,0.042553191,0,104,0.519230769,0.480769231,0.019230769,0.019230769,0.009615385,0,0,0.326923077,0.134615385,0.096153846,0.365384615,0.028846154,0.865384615,0,0.134615385,0,0,0,0.221153846,0.201923077,0.576923077,0,1,0,0,0
8160,3,6575,2,4302,2,9313,1,8487,1,7558,21,0,0,0,0,8463,6,8462,5,9013,4,0,0,12,19,21,21,10,4,7,0,0,21,0.476190476,0.523809524,0.047619048,0.095238095,0,0,0.047619048,0.19047619,0.095238095,0.095238095,0.238095238,0.19047619,1,0,0,0,0,0,0.476190476,0.19047619,0.333333333,0,1,0,0,0
3820,14,6657,5,6800,4,3920,3,7972,2,7378,34,0,0,0,0,7680,22,5798,9,7774,1,0,0,20,26,34,34,7,14,13,0.125,0,34,0.058823529,0.941176471,0,0,0.029411765,0,0,0.294117647,0.176470588,0.029411765,0.470588235,0,1,0,0,0,0,0,0.441176471,0.029411765,0.529411765,0,1,0,0,0
1650,65,8369,47,8430,27,1488,16,3423,15,7430,158,7558,70,7432,25,1595,166,9215,40,9213,12,12,26,104,175,265,291,68,102,121,0.135888502,0.372413793,291,0.532646048,0.467353952,0.020618557,0.013745704,0.003436426,0.003436426,0.006872852,0.326460481,0.089347079,0.048109966,0.474226804,0.013745704,0.920962199,0,0.079037801,0,0,0,0.281786942,0.06185567,0.656357388,0,1,0,0,0
1308,21,1158,13,6819,11,3907,11,4626,11,7334,82,7558,56,7554,8,6090,49,2948,33,2695,15,0,35,101,133,158,167,44,73,50,0.122699387,0,167,0.407185629,0.592814371,0.005988024,0.005988024,0,0.005988024,0.011976048,0.251497006,0.131736527,0.011976048,0.54491018,0.02994012,0.958083832,0.02994012,0.011976048,0,0,0,0.05988024,0.137724551,0.80239521,0,1,0,0,0
9397,56,7090,46,2181,35,664,22,7449,22,7324,126,7332,89,7330,87,805,50,2088,30,6770,30,1,8,119,252,373,381,152,98,131,0.026455026,0.007894737,381,0.509186352,0.490813648,0.041994751,0.034120735,0.010498688,0.002624672,0.010498688,0.265091864,0.170603675,0.091863517,0.338582677,0.034120735,0.984251969,0.015748031,0,0,0,0,0.11023622,0.299212598,0.590551181,0,0.989501312,0.010498688,0,0
9594,5,776,5,632,5,127,4,7463,3,7432,34,7194,5,7440,4,6844,15,8908,3,7645,2,1,1,17,23,39,48,13,19,16,0.022222222,0.170212766,48,0.145833333,0.854166667,0.041666667,0.020833333,0,0,0,0.291666667,0.145833333,0.0625,0.395833333,0.041666667,1,0,0,0,0,0,0.520833333,0.1875,0.25,0.041666667,1,0,0,0
2137,25,8272,18,3815,12,3624,11,1401,9,7324,192,7332,61,7144,4,9299,131,1159,25,9361,20,3,11,113,197,256,260,112,49,99,0.007722008,0.015444015,260,0.438461538,0.561538462,0.011538462,0.030769231,0.003846154,0.003846154,0.007692308,0.230769231,0.111538462,0.088461538,0.5,0.011538462,0.992307692,0,0.007692308,0,0,0,0.265384615,0.353846154,0.380769231,0,1,0,0,0
8261,24,229,8,9121,5,3660,4,6156,4,7324,74,7334,5,7332,1,9791,46,3679,8,9865,6,0,0,18,40,71,80,28,27,25,0.077922078,0,80,0.6625,0.3375,0.075,0.0625,0.0125,0,0.0125,0.3875,0.0375,0.0375,0.2875,0.0875,0.9375,0.0375,0.025,0,0,0,0.2,0.0375,0.7625,0,1,0,0,0
8662,78,1374,30,1254,17,8428,11,2525,9,7558,252,7552,14,1728,12,7531,143,6851,23,150,12,6,24,147,201,301,319,145,107,67,0.054140127,0.075949367,319,0.485893417,0.514106583,0.021943574,0.015673981,0.006269592,0.003134796,0.018808777,0.29153605,0.103448276,0.047021944,0.438871473,0.053291536,0.921630094,0.053291536,0.02507837,0,0,0,0.304075235,0.197492163,0.498432602,0,0.934169279,0.065830721,0,0
29,35,6545,31,6485,21,3627,17,8709,7,7430,84,7454,58,7332,10,4011,55,7846,34,7847,33,1,22,80,116,147,165,79,37,49,0.099378882,0.134146341,165,0.593939394,0.406060606,0.060606061,0.048484848,0.03030303,0.012121212,0.006060606,0.296969697,0.084848485,0.096969697,0.290909091,0.072727273,0.951515152,0,0.048484848,0,0,0,0.16969697,0.327272727,0.503030303,0,1,0,0,0
3643,53,9079,42,9255,19,9769,19,3280,11,920,156,3584,115,0,0,1088,122,9101,37,7302,32,4,52,137,215,265,271,67,39,165,0.503759398,0,271,0.42804428,0.57195572,0.029520295,0.033210332,0.011070111,0.011070111,0.014760148,0.332103321,0.110701107,0.044280443,0.361623616,0.051660517,0.258302583,0.664206642,0.077490775,0,0,0,0.332103321,0.527675277,0.140221402,0,0,1,0,0
1810,22,6195,15,8958,7,7681,6,9608,6,9156,80,7334,17,6652,3,3936,40,6999,17,2409,17,0,19,59,79,106,108,57,25,26,0.281553398,0.213592233,108,0.268518519,0.731481481,0.027777778,0.009259259,0.037037037,0,0,0.342592593,0.074074074,0.037037037,0.435185185,0.037037037,0.194444444,0,0.805555556,0,0,0,0.25,0.287037037,0.462962963,0,0.157407407,0,0.842592593,0
3835,48,187,40,5307,25,3613,25,97,21,7558,348,7562,48,7556,25,8463,163,1893,75,2363,34,0,10,227,357,442,448,197,146,105,0.022522523,0.002237136,448,0.421875,0.578125,0.042410714,0.022321429,0.017857143,0.020089286,0.006696429,0.316964286,0.158482143,0.089285714,0.299107143,0.026785714,0.986607143,0,0.013392857,0,0,0,0.109375,0.419642857,0.470982143,0,1,0,0,0
9355,14,9409,13,373,12,8647,9,2239,8,7556,78,7558,33,1728,2,4775,27,7531,17,9455,9,0,10,51,77,109,113,48,22,43,0.116071429,0.008928571,113,0.469026549,0.530973451,0.026548673,0.008849558,0.008849558,0.008849558,0.017699115,0.256637168,0.150442478,0.008849558,0.495575221,0.017699115,0.96460177,0,0.03539823,0,0,0,0.079646018,0.185840708,0.734513274,0,1,0,0,0
7744,48,117,20,8114,12,2515,11,1941,8,7332,215,7324,10,7334,8,9114,36,5066,29,9118,22,4,29,99,182,231,243,130,57,56,0.058577406,0,243,0.46090535,0.53909465,0.037037037,0.016460905,0.004115226,0.004115226,0.008230453,0.329218107,0.115226337,0.041152263,0.419753086,0.024691358,0.983539095,0,0.016460905,0,0,0,0.135802469,0.427983539,0.436213992,0,1,0,0,0
7877,78,2782,47,7897,28,2892,22,2529,20,7562,246,7556,17,7432,8,2820,118,8585,31,290,26,6,20,118,189,270,289,111,63,115,0,0.038327526,289,0.429065744,0.570934256,0.010380623,0.010380623,0.017301038,0.006920415,0,0.259515571,0.131487889,0.058823529,0.491349481,0.01384083,1,0,0,0,0,0,0.401384083,0.311418685,0.287197232,0,1,0,0,0
3525,8,4534,7,9366,6,6248,4,9893,4,7332,54,7378,21,0,0,5778,40,3887,13,3341,4,0,12,43,60,73,75,56,8,11,0.013513514,0,75,0.453333333,0.546666667,0.026666667,0.026666667,0,0.013333333,0.013333333,0.266666667,0.133333333,0.053333333,0.426666667,0.04,0.986666667,0,0.013333333,0,0,0,0.28,0.28,0.44,0,1,0,0,0
8,39,1839,11,9911,5,1896,4,8400,4,7332,80,7334,5,7562,2,4648,25,3207,19,3197,11,0,8,25,47,81,88,29,27,32,0,0,88,0.386363636,0.613636364,0.022727273,0.011363636,0,0,0.011363636,0.329545455,0.113636364,0.056818182,0.454545455,0,1,0,0,0,0,0,0.079545455,0.590909091,0.329545455,0,1,0,0,0
7147,21,6839,8,9288,8,7318,6,5904,5,7562,50,5230,22,7556,2,3846,22,2370,11,6790,9,1,11,46,64,77,79,48,9,22,0.152777778,0.293333333,79,0.481012658,0.518987342,0.025316456,0.075949367,0.012658228,0,0.025316456,0.202531646,0.151898734,0.139240506,0.341772152,0.025316456,0.670886076,0,0.329113924,0,0,0,0.443037975,0.101265823,0.455696203,0,0.696202532,0,0.303797468,0
8954,54,6470,38,1251,33,3983,28,6650,28,7332,387,7334,93,7324,17,2494,65,137,54,3080,45,4,42,250,392,499,510,321,128,61,0.065088757,0.001964637,510,0.549019608,0.450980392,0.045098039,0.041176471,0.035294118,0.017647059,0.005882353,0.262745098,0.152941176,0.082352941,0.301960784,0.054901961,0.947058824,0.047058824,0.005882353,0,0,0,0.139215686,0.321568627,0.539215686,0,1,0,0,0
7863,35,5638,35,5486,26,6118,13,3740,12,7332,159,7324,93,7334,47,9882,100,6142,23,4793,10,10,18,101,202,303,326,139,105,82,0.088050314,0.070987654,326,0.54601227,0.45398773,0.024539877,0.015337423,0.009202454,0.012269939,0.018404908,0.297546012,0.150306748,0.073619632,0.365030675,0.033742331,0.877300613,0,0.122699387,0,0,0,0.119631902,0.496932515,0.383435583,0,0.935582822,0,0.064417178,0
2212,38,5738,13,7966,12,2774,12,7746,11,7334,118,7332,24,7456,19,8214,103,5180,14,3718,7,0,24,80,134,176,179,50,50,79,0,0.101694915,179,0.48603352,0.51396648,0.016759777,0,0.011173184,0.011173184,0.005586592,0.25698324,0.083798883,0.027932961,0.569832402,0.016759777,1,0,0,0,0,0,0.262569832,0.43575419,0.301675978,0,1,0,0,0
4314,58,9578,10,2696,4,2582,3,6672,3,7334,65,7324,24,7452,2,6908,40,530,6,5172,4,0,5,32,67,87,92,38,16,38,0.112359551,0.010989011,92,0.152173913,0.847826087,0.032608696,0.054347826,0,0,0,0.315217391,0.130434783,0.065217391,0.304347826,0.097826087,0.945652174,0.02173913,0.032608696,0,0,0,0.782608696,0.152173913,0.065217391,0,1,0,0,0
694,55,6626,32,4449,19,3304,18,4364,16,7324,145,7380,47,7334,43,2765,63,5276,40,2153,24,2,18,126,205,286,296,164,59,73,0.030612245,0.058020478,296,0.452702703,0.547297297,0.027027027,0.023648649,0.016891892,0.006756757,0.02027027,0.300675676,0.135135135,0.084459459,0.368243243,0.016891892,0.949324324,0.050675676,0,0,0,0,0.337837838,0.324324324,0.337837838,0,0.945945946,0.054054054,0,0
1856,45,4338,10,4196,8,7977,8,3,8,7324,81,7332,50,7378,10,5592,20,9118,10,4564,9,2,5,56,105,139,150,36,55,59,0.136986301,0.033557047,150,0.413333333,0.586666667,0.026666667,0.033333333,0,0.013333333,0.006666667,0.28,0.2,0.046666667,0.353333333,0.04,0.92,0.033333333,0.046666667,0,0,0,0.06,0.133333333,0.806666667,0,1,0,0,0
790,45,7495,19,9522,5,3050,5,2764,5,7334,89,7324,11,7134,8,5546,72,1190,7,2409,4,4,4,45,76,115,124,83,10,31,0.016528926,0.089430894,124,0.314516129,0.685483871,0.048387097,0.032258065,0.008064516,0.024193548,0.008064516,0.298387097,0.096774194,0.088709677,0.39516129,0,1,0,0,0,0,0,0.620967742,0.233870968,0.14516129,0,1,0,0,0
859,2,3333,1,8046,1,4560,1,5158,1,7554,11,0,0,0,0,7206,10,7208,1,0,0,0,0,3,8,11,11,8,3,0,0,0,11,0.181818182,0.818181818,0,0,0.090909091,0,0,0.272727273,0.181818182,0.090909091,0.272727273,0.090909091,1,0,0,0,0,0,0,0.363636364,0.636363636,0,1,0,0,0
5914,25,2003,20,4460,16,637,13,4300,11,7324,148,7334,5,7556,1,1584,57,5036,25,6896,8,7,9,37,83,137,154,49,40,65,0.106666667,0,154,0.5,0.5,0.038961039,0.012987013,0.006493506,0.006493506,0.006493506,0.318181818,0.084415584,0.032467532,0.474025974,0.019480519,0.935064935,0.064935065,0,0,0,0,0.116883117,0.5,0.383116883,0,1,0,0,0
6387,7,5155,6,9601,4,651,2,6991,2,7562,29,7556,1,7558,1,8432,13,1283,10,1282,2,0,2,17,25,29,31,8,12,11,0.222222222,0,31,0.35483871,0.64516129,0.032258065,0.032258065,0,0.032258065,0.032258065,0.258064516,0.064516129,0.129032258,0.387096774,0.032258065,0.935483871,0,0.064516129,0,0,0,0.548387097,0.032258065,0.419354839,0,1,0,0,0
4815,57,7356,26,540,26,547,25,6805,19,7306,191,7254,14,7256,5,5985,172,5986,12,5755,6,1,16,86,119,200,210,69,58,83,0.341463415,0,210,0.40952381,0.59047619,0.033333333,0.00952381,0.00952381,0.004761905,0,0.252380952,0.066666667,0.052380952,0.566666667,0.004761905,0.347619048,0.652380952,0,0,0,0,0.119047619,0.028571429,0.852380952,0,0,1,0,0
9928,29,6794,20,2220,19,7778,13,6152,11,7562,161,7558,26,0,0,1292,55,4648,54,2016,17,1,33,90,140,183,187,67,64,56,0.005405405,0,187,0.598930481,0.401069519,0.037433155,0.016042781,0.010695187,0,0.005347594,0.278074866,0.155080214,0.090909091,0.374331551,0.032085561,1,0,0,0,0,0,0.106951872,0.20855615,0.684491979,0,1,0,0,0
1418,30,8859,13,7800,8,9419,7,7727,7,7380,86,7332,20,7378,7,4973,73,4971,11,6056,10,1,8,56,81,107,119,47,26,46,0,0,119,0.478991597,0.521008403,0.058823529,0.008403361,0.033613445,0,0,0.243697479,0.18487395,0.042016807,0.411764706,0.016806723,1,0,0,0,0,0,0.378151261,0.058823529,0.56302521,0,1,0,0,0
3862,18,6949,17,2722,13,7648,11,2113,11,7334,105,3280,39,7324,29,5528,104,7490,16,1285,8,0,33,102,136,187,194,75,45,74,0.015544041,0.419689119,194,0.355670103,0.644329897,0.041237113,0.020618557,0.025773196,0.025773196,0.005154639,0.31443299,0.164948454,0.092783505,0.304123711,0.005154639,0.979381443,0,0.020618557,0,0,0,0.324742268,0.350515464,0.324742268,0,1,0,0,0
3451,61,1900,27,8539,26,5785,26,7301,24,7332,284,7330,197,7334,38,3113,93,1760,84,9118,31,1,39,222,386,518,565,220,160,185,0.001792115,0.031971581,565,0.472566372,0.527433628,0.037168142,0.030088496,0.026548673,0.005309735,0.003539823,0.32920354,0.138053097,0.063716814,0.334513274,0.031858407,0.998230088,0,0.001769912,0,0,0,0.072566372,0.274336283,0.651327434,0.001769912,1,0,0,0
3030,102,8783,24,170,19,2276,18,6439,12,7554,343,7562,61,7432,10,3364,233,3362,61,3999,32,0,66,211,322,421,426,148,138,140,0.002369668,0.028235294,426,0.265258216,0.734741784,0.009389671,0.009389671,0.002347418,0.004694836,0,0.225352113,0.056338028,0.044600939,0.638497653,0.009389671,1,0,0,0,0,0,0.117370892,0.178403756,0.704225352,0,1,0,0,0
863,79,3545,24,6864,20,9153,19,8849,18,7556,331,7562,144,7558,20,2633,176,507,113,7449,63,0,144,331,428,498,518,248,131,139,0.37398374,0.040697674,518,0.407335907,0.592664093,0.038610039,0.013513514,0.007722008,0.005791506,0,0.268339768,0.133204633,0.073359073,0.451737452,0.007722008,0.891891892,0.075289575,0.032818533,0,0,0,0.127413127,0.335907336,0.536679537,0,1,0,0,0
2082,127,3845,33,64,29,6546,18,2356,12,7332,325,7324,7,7562,1,624,82,2757,30,4975,24,9,12,146,207,323,333,150,88,95,0,0,333,0.42042042,0.57957958,0.048048048,0.015015015,0.018018018,0.015015015,0.006006006,0.279279279,0.126126126,0.048048048,0.417417417,0.027027027,1,0,0,0,0,0,0.153153153,0.189189189,0.657657658,0,1,0,0,0
4127,114,6879,46,2668,24,1247,20,8286,12,7328,306,7560,93,7136,13,1660,105,5283,35,9343,20,3,33,154,282,411,438,173,112,153,0.048951049,0.055299539,438,0.431506849,0.568493151,0.061643836,0.025114155,0.02283105,0.020547945,0.006849315,0.269406393,0.130136986,0.061643836,0.374429224,0.02739726,0.95890411,0.03196347,0.00913242,0,0,0,0.111872146,0.452054795,0.436073059,0,0.99086758,0.00913242,0,0
1654,64,5885,9,3314,7,7629,6,3142,5,7324,193,9124,35,7334,10,2765,68,7228,29,9192,20,1,12,120,174,233,253,99,70,84,0.112,0.02,253,0.316205534,0.683794466,0.027667984,0.019762846,0.007905138,0.015810277,0.003952569,0.288537549,0.134387352,0.063241107,0.418972332,0.019762846,0.948616601,0.051383399,0,0,0,0,0.308300395,0.162055336,0.529644269,0,0.972332016,0.027667984,0,0
4290,37,1562,28,8479,24,1378,20,7483,18,7334,241,7332,87,7380,66,9812,89,2409,84,8700,55,0,27,189,358,450,459,221,136,102,0.158371041,0.105726872,459,0.411764706,0.588235294,0.043572985,0.019607843,0.010893246,0.006535948,0.004357298,0.265795207,0.104575163,0.050108932,0.464052288,0.030501089,0.823529412,0.004357298,0.17211329,0,0,0,0.281045752,0.154684096,0.564270153,0,0.899782135,0.004357298,0.095860566,0
3363,14,9086,14,5607,13,1642,7,9508,6,7562,131,1668,10,7556,6,5255,67,5254,43,6038,8,1,17,67,126,148,156,55,45,56,0.012987013,0.090909091,156,0.275641026,0.724358974,0.025641026,0.012820513,0.006410256,0.006410256,0,0.416666667,0.083333333,0.044871795,0.391025641,0.012820513,1,0,0,0,0,0,0.147435897,0.243589744,0.608974359,0,1,0,0,0
344,189,9902,43,9747,36,7923,34,1173,32,7332,927,7326,92,7324,75,4909,122,8619,118,4911,107,0,80,535,938,1154,1183,630,395,158,0.013651877,0.022881356,1183,0.463229079,0.536770921,0.057480981,0.037193576,0.022823331,0.021132713,0.010989011,0.262890955,0.154691462,0.097210482,0.307692308,0.027895182,0.98816568,0.007607777,0.004226543,0,0,0,0.191885038,0.240067625,0.568047337,0,0.992392223,0.007607777,0,0
4369,8,2523,5,205,3,4569,3,1416,1,7562,22,0,0,0,0,8775,21,6331,1,0,0,0,0,11,17,22,22,13,3,6,0,0,22,0.454545455,0.545454545,0,0,0,0,0,0.409090909,0.181818182,0.136363636,0.272727273,0,1,0,0,0,0,0,0.090909091,0.409090909,0.5,0,1,0,0,0
